company_dunsum,avg_fed_contract,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_avg_fed_contract,top2_avg_fed_contract,top3_avg_fed_contract,top4_avg_fed_contract,top5_avg_fed_contract
785805011,4437.5,144371411,603167706,150567592,119215580,186129610,4436.32,4438.9,4439.92,4440,4440
785985198,34116.3,24556128,185784642,11747086,796832181,53253274,34117.09,34120.66,34110,34107.5,34131
786575139,49989.06,143623788,785179925,18026752,102837387,800016797,49990,49981.345,50000,50000,50000
787336085,15803119.13,194760385,808499425,58311945,78295199,60085776,15888448.9416667,15912632.3333333,15984298.5133333,15609299.144,15570488.36
788290471,99997.5,56546252,602257672,112767921,171719078,173743972,99996.58,99999,99999.98,100000,100000
788392884,5903.85,109909569,186778093,82962036,155729759,19471721,5901.15,5900,5900,5900,5899.925
788742083,2574.5,196101471,197574965,806627832,9702424,62237961,2575,2575,2576.88,2587.8,2560.88
788790699,35500,831339127,361575314,186816914,830330390,1305275,35490,35514.71,35483.12,35533.4375,35429.8
788867823,19713.8,12435104,73737822,561335402,11142080,19992424,19698.095,19691.66,19736,19687.75,19686.66
789802985,NA,,,,,,,,,,
790213651,5543,48411862,802066423,14433879,168543747,3954807,5543.3,5548.1566666667,5550,5550,5535.5
790254312,5176.73,118866516,65737384,177822087,176770329,125805171,5177.3,5179,5172.98,5181.25,5171
790317622,47199.19,967108218,78370127,99460388,962538406,161665021,47200,47200,47215.0083333333,47179.564,47234.3966666667
790553056,3400,627987969,787855142,107095601,966583320,161665682,3400,3400,3400,3400,3400
790593110,988873.67,79149128,785140349,809423945,102014008,146974472,989086.95,987360,985951.69,985812.911666667,993084.883333333
791140838,1592804.245,60016300,809996788,789517976,883510729,826321408,1591203.33333333,1588826.45,1587441.55,1585336.596,1584963
791678790,114318.64,102067378,2033702,802893318,176262442,156389780,114325.75,114448,114472.38,114138,114043.958333333
792214939,7975,189480304,825583412,969049746,122465623,17632654,7972.2,7970,7980,7981.155,7965
792439713,3800,142889885,186358230,612345541,27037332,136948069,3800,3800,3800,3800,3799.8
792997074,6025,96873955,75419275,114855823,79088032,148207301,6026,6026,6026.5,6030,6034.3433333333
793506820,10424,11488996,965068661,174209270,97010438,618968382,10424,10423.96,10424.84,10425,10430.8
793569208,221242.485,610056405,69373090,99268468,106001675,92289300,221272.876666667,221196.366,221325.006,221329.54,221400
794605811,NA,,,,,,,,,,
795863281,5726.76,1479369,49405707,2797814,105532134,171512093,5728.08,5724.885,5729,5730,5732
796170918,4365,13037858,73699274,2509912,43895663,949503155,4366.59,4369,4370.52,4371.76,4373.38
796868128,433066.745,30556281,829432579,112790712,829500979,176877843,432897.22,433524,432293.666666667,431925.585,434632.033333333
798083564,1040,868638545,46444121,827533571,38651498,125695382,1036,1034,1048.87,1049.6933333333,1028.9
798966636,61225,69896165,800166969,44701126,33054784,849350145,61215.61,61236.255,61116.6666666667,61350,61061.995
800436714,3886,808419191,196727312,151363660,625679527,77261980,3885,3890,3880.31,3880,3880
800867322,1133243.5,35632298,112121962,85134083,140067013,45224250,1136318.345,1138645.038,1139621.9825,1125296.104,1125168.52166667
801392395,22248.275,2495026,830240607,186585741,191602226,196592752,22240,22239.795,22258.3,22270,22220.125
802003074,32016,797785011,11660685,87279246,122483469,56685274,32022.03,32026.1666666667,32000,32000,32059.9225
802315069,4701.67,621040328,199093022,15708428,2100675,613993190,4703,4703,4700,4699.06,4704.33
802835095,247000,94851255,29389033,2140390,606727402,1774736,247016.4,246856.3025,246751.368333333,246736.386666667,246734.466666667
803421965,49143,1355817,27662414,131004657,2154854,7529142,49143.78,49131,49176.04,49107.48,49192.71
803936819,27781.5,964899483,64575384,603012464,14723233,612347729,27783.42,27800.04,27829.06,27729.86,27721.35
804403231,9932,104215855,783079189,968427232,790889711,13373790,9930.25,9935,9940,9922.576,9944.5
804501039,NA,,,,,,,,,,
805353158,3778.22,785140062,70556204,808316280,23043370,127393978,3777.41,3779.94,3780.5,3781,3774.76
805604055,50000,18026752,102837387,800016797,111367236,130744022,50000,50000,50000,50000,50000
805766529,547855,193953726,102225005,801231635,2174647,129369125,547027.895,549050.333333333,546532,546298.723333333,549717
805774044,4143.97,94438447,799336685,176895592,113911718,114915130,4143.75,4147.11,4140.5666666667,4147.64,4140
805835568,NA,,,,,,,,,,
806691882,-43545.43,152113143,124132817,70414370,116283714,144982985,-43716.4,-42954.59,-42919.77,-42680.945,-44510.25
806793501,53350,8036993,1520972,2563666,867481814,205521482,53335.38,53375,53316.6,53388.96,53405
806914482,13315.44,858831803,193781148,181414251,8181153,11248663,13320,13320.9575,13327,13303.5833333333,13302
806997271,14400,44402980,868095969,2201499,825686199,808381685,14400,14405.44,14420,14424.4366666667,14427.5
807040258,163583.1,796892409,786468199,618563720,361721699,75139717,163635.916666667,163433.326666667,163354.53,163327.003333333,163896.4
807602305,3798.2,967533683,136948069,142889885,186358230,612345541,3797,3799.8,3800,3800,3800
807759613,5250,122539492,136103087,113235944,789948023,2563021,5250,5250,5250,5248.87,5255
807874557,4798.78,43301514,809837081,781657481,138519553,832349232,4798.68,4798,4799.58,4800,4800
808180061,1520,42646877,938872926,833081081,78569916,171511368,1520.4,1526,1513.2475,1510.76,1530
808251669,NA,,,,,,,,,,
808414531,29623.68,195586185,605763762,102921483,883651366,37336745,29636.28,29608.516,29607.82,29644.7525,29646
808465376,250937.5,808560663,155383979,800031754,127721426,791209872,250609.93,251386,250488.086666667,250270.66,251708.5
808632827,12717,112307868,65415762,29640740,188803410,614345809,12725,12727.44,12732.02,12700,12692.83
808866714,38856,930930529,943302653,189750024,961857786,150799646,38872.15,38829,38884.764,38800,38916.9
808986207,246254,2172237,48797252,806765702,140039392,969998207,246143.88,246480.98,245985.831666667,246620.222,245847.21
809163319,119238,785150991,103473091,964843481,2289338,75544478,119268,119290.43,119304.8625,119401,119022.405
809173961,0,2176428,69884849,130058340,138552133,186799409,0,0,0,0,0
809189405,6946.6,194575221,79093206,363394086,3251600,42886580,6945,6943.91,6950,6950,6943
809643125,478096.2,134465603,70413927,20751082,614877681,943788265,478678,477437,477256.38,478945,477158.31
809746014,5783.73,24291544,968969514,968190421,3972874,51381697,5787,5789.05,5789.5,5789.52,5790
809751675,106308.95,19933084,150717684,938836541,361594120,10613975,106301.05,106258,106367.634,106405.74,106439.175
809848554,6411.75,968380621,50975788,36728699,802709084,126595235,6410,6410,6407.5,6418,6404
825063311,55278.63,88668652,54901376,961556672,45107349,187644138,55283,55273.7433333333,55291.07,55239.545,55318
826027364,11439.54,360640734,790761543,101292944,70284146,11828258,11440,11441.59,11441.6666666667,11442,11444
826030681,182290.56,153884007,76681238,4224551,153510730,627714744,182410.666666667,182497.688333333,182544.145,181890,181875.24
827001236,11100.5,965400737,51287563,614375975,866908650,90966342,11100,11100,11096,11105,11090
827152807,4227.8,153866769,794058602,13413059,625107680,5123567,4226.96,4225,4231.56,4224,4223.5
827224320,64763,825539575,4856647,112623368,195566687,130080323,64786,64722.8266666667,64715.7425,64709.24,64670
827325916,98958.28,804435246,78452360,803042782,859663085,557592487,99000,99026.0333333333,98879.55,98847,99081.3333333333
827533571,1048.87,38651498,798083564,603960469,868638545,79324315,1049.6933333333,1040,1060.605,1036,1063.512
827733648,248334.9,944204924,161662820,83739263,968838412,90754292,248814.666666667,247670,249150.665,249250,249364.1
827895850,5695915.09,196189385,103730974,789484594,78652615,807861547,5700639,5713525.5,5714246.91166667,5717084.885,5721547.5
828479498,10065.6,620897504,5237219,938289527,828365341,84843064,10067.9,10063.1,10068.82,10070,10072.305
828480595,654348.545,171948594,555646830,53462326,71013379,2349256,654503.885,656277.4625,657028.666666667,657397.508333333,657846.218333333
828725585,7461.92,789340184,798321576,122379519,831063776,116279670,7460,7457.0833333333,7469.99,7453.38,7450
828945738,70600,102247470,968336748,802283622,131053902,927485409,70605.85,70630.825,70671.5,70709.34,70482.98
829174791,942762.72,54537840,38086125,801152042,78342365,961542078,940252.216666667,939455.983333333,938265.168333333,947821.536666667,948493.48
829380182,27365347.72,197950764,787585975,611429481,964216675,928859149,27423283.55,27638859.1,26611711.5266667,26305738.1083333,28445582.2416667
829386072,8493.47,120177733,963475111,115340945,831723783,602723343,8491.9666666667,8495,8498.3566666667,8500,8500
829500979,431925.585,112790712,191341627,143595697,30556281,796868128,432293.666666667,431456.9825,431283.174,432897.22,433066.745
829606297,48564.52,147430540,65384075,155335628,41827986,612202098,48559,48590.4,48592,48537,48530.9
829721138,698150.205,127952583,62322854,80816882,57158479,58295788,698060.196666667,698503.826666667,698516,698925,700000
829839500,39775.7,7237290,831823351,85094126,14067371,149181310,39776.88,39782,39790,39760.875,39792.48
829845259,1637472.835,108227505,131346475,792666836,145689746,931739213,1637793.33333333,1636623.85333333,1639403.29,1633899.795,1633503.26833333
830063496,10133.22,75295246,48962393,11831591,613795293,177845190,10131.5,10135,10129.71,10139.9833333333,10140
830133075,19465.82,53177106,63156657,783190119,70111927,131362733,19471.435,19458.3133333333,19449,19447.35,19441.96
830138355,205393.5,966268885,802858899,79093685,14818355,782251560,205280.6,205514.22,204759.1,206067.6175,206172
830204785,632432,68241538,64296932,125137083,39702928,797051815,633621.6175,631185.231666667,630990.61,630679.78,630596.0025
830400698,13050,4123444,184817096,142522403,181097635,133065990,13050,13054.275,13045,13034.61,13027.13
830413840,-6025.04,859091282,37563228,11516510,123677291,825209328,-6023.52,-6049.425,-6115.54,-6214.18,-5805.3233333333
830485632,395949,944580786,616284969,4042177,947864463,114315195,395635.8825,394706.666666667,393837,398174.5,393677.805
830732793,31889.55,948302328,931215128,878029719,963667154,65796047,31888.86,31898.5775,31916.3333333333,31920,31922.12
830816653,768135,189359677,56278633,603303590,12167078,175379676,768786.07,768981.15,766136.492,765966.018,771171.24
830833146,19985,66523528,965193159,73410185,13872887,105643980,19983.68,19991,19992.18,19993.5633333333,19994.7
830872045,3380315.825,83171244,782556349,829246409,957391451,2013522,3365696.355,3400603.764,3359084.124,3413985.338,3340949.845
830928045,-506845.59,70413489,51637932,153911474,139627525,791684780,-508999,-439126.685,-606029.76,-370153.53,-360589.08
830983388,1059113.7,90643271,96849054,144506081,71618557,6938930,1058631.125,1059694.29333333,1060646.166,1062529.934,1055000
831009597,5616,142839948,59663653,144140837,2447001,87101978,5611.51,5611.06,5610.3333333333,5624.1166666667,5607.5
831105403,8735,787487995,32585549,75140285,129540642,18496369,8735,8735.6666666667,8740.3,8744.5,8745
831144543,39863.29,1452341,175323039,1284538,28281020,148028335,39859.5,39836,39900,39823,39910.052
831227918,198891,867441669,189389604,279927602,23669401,961609067,198822.135,198653.58,199158.39,199172.905,199175.56
831526228,3293.6,793473435,833254571,615990363,153772850,604613302,3293.5,3291.75,3291.71,3296,3296
831628685,51870.6,556121200,783777050,63264857,2526994,835808882,51879.29,51860.0333333333,51812,51811.385,51810
831654269,0,2176428,69884849,130058340,138552133,186799409,0,0,0,0,0
831737478,NA,,,,,,,,,,
831810549,5915134.735,56346539,829594790,102527041,556147072,827074753,5874250.158,5867166.42,5972939.05666667,5991881.905,5835311.53666667
831821082,7371,153531108,48407498,82983206,14938716,196671007,7368.9,7367.5,7367.3675,7375,7377
832426782,4569.4,68250745,796927499,786454462,804428097,167297402,4570,4570,4566.99,4566.5,4565
832756584,28620,150565075,43794593,4431185,2036606,962021841,28622.6933333333,28611.6666666667,28606.45,28638.44,28600
833063055,52486,957460280,883634941,2159796,788852288,801397204,52489.23,52500,52471.526,52469.6666666667,52507.46
835129909,3962.09,8288177,807613476,14690507,942139841,95520300,3960.4,3964,3964,3960,3960
835432501,392850,107217036,611035556,159776806,62303537,54671359,393093.815,393132,392504.1175,392456.5775,393267.5
835465063,19870,88605787,801986287,833172682,144260234,610867108,19868.175,19874.1333333333,19864.16,19877.3333333333,19879.94
837878800,5008,608189549,1955020,130763589,610711884,2527596,5007.5,5007.4025,5006.12,5004.1,5004
838031177,59013.42,873175806,797613502,945800167,967364212,962592593,59000,59039.0383333333,59141.2083333333,58830.89,59199
839245552,5070.06,197194665,838293710,608379327,77850860,782795041,5073.48,5075,5065,5077,5077.6
841159242,68325,615378007,126452502,120439869,825351971,61342838,68320.11,68350,68278.32,68378.42,68231.5
841627677,77215.995,33233557,603493677,46342564,133430509,139203145,77198.4416666667,77190.3716666667,77270.742,77129.1666666667,77107.2
841705940,7023.99,3271991,962768912,71172829,12290503,12418161,7024.6,7025,7026.25,7020.94,7027.53
844529946,22720.77,1941301,623852030,31985620,23598378,75169904,22721.5,22716.245,22727.57,22711.25,22700
845692149,30000,183745749,41215252,15194546,179675538,124745618,30000,30000,30000,30000,30000
847436391,23225,883096059,806697681,787143015,803678473,30602561,23220,23217,23201.38,23200.4,23250
848797270,NA,,,,,,,,,,
848960290,283635.02,130029205,86508335,795934988,62593603,617625236,283594.551666667,283330.333333333,283196.93,283136,284413.65
849855788,102204.77,147330500,7438653,126643225,607182557,15308443,102233.833333333,102170,102315.366,102322.34,102323.305
859395428,15491.35,181082470,618712517,16908464,363462024,601724672,15492.18,15500,15500,15506.02,15476
867238842,99297,611196890,196423024,339228447,557487027,807110270,99300,99249,99355.83,99237.5,99500
867742355,1523130.445,2188035,883778136,111759572,943955633,131699167,1524060.96333333,1524341.9225,1526044.79333333,1518016.02666667,1530191.622
867796989,33069.68,55363428,805615668,614767403,622718989,965408230,33077,33090.828,33114.5,33000,33000
868095969,14405.44,44402980,806997271,2201499,825686199,808381685,14400,14400,14420,14424.4366666667,14427.5
874318876,19750,884057787,561335402,2338804,828130224,26485631,19757,19736,19764.7,19769.42,19780
878179688,47590,187116348,243136116,71972504,10019433,169656696,47616,47530.38,47521.2,47671.544,47500
878566249,41973.56,65900276,101252294,119218386,66819962,71607311,41964.74,41990,41956.86,42000,42000
878933845,244335.79,147323518,39879549,46939948,968558358,5957329,244337.145,244302.785,244290.9,244427,244094.6225
879096659,54070.85,83655498,78266764,858904774,963428375,170563709,54059,54040.3333333333,54116.88,54000,54161.1
879337913,617950.62,780779901,78625075,59488945,107236650,78789775,619142.4975,620933.88,622618.333333333,612741.076666667,623417.865
879400992,10103.02,806731048,57721983,107530594,36461556,12112496,10103,10100,10095,10092.98,10091.2175
879402170,6900,53452827,54741640,78327056,41829037,966858888,6900,6902.46,6896.195,6893.385,6893.25
883371700,85113,12913265,1794742,78876527,6919484,6096200,85133.25,85138.24,85084.61,85081.6266666667,85070.375
883657512,6500,8813409,618019988,831170159,117209606,183000863,6500,6500,6500,6500,6500
884528506,15297.65,877672683,171851702,962527581,111574070,197105232,15294.5,15293.83,15285.8425,15310,15319
884626953,7709.5,789694825,780758079,968974766,790096168,86685682,7710,7708.3,7705,7704,7716.52
927588897,9418,11515756,626878706,23690026,932619265,2186666,9420,9421,9414,9423.41,9411.775
928102248,130011.78,11500592,48990310,825890911,796832686,602457728,130000,130000,129910.375,130186.874,130206.18
929187425,95000,131003563,784329471,48755628,138388090,39402086,95000,94994.1666666667,95008.57,95044.7116666667,95062.4166666667
939430740,NA,,,,,,,,,,
941395493,18485,124623039,831585950,51235187,58187147,627320609,18484,18480,18491.85,18473.05,18500
