company_dunsum,product_count,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_product_count,top2_product_count,top3_product_count,top4_product_count,top5_product_count,top1_jaccard_distance,top2_jaccard_distance,top3_jaccard_distance,top4_jaccard_distance,top5_jaccard_distance
52284759,1,14690507,130391928,518338371,606237220,64092356,1,1,1,1,1,0,0,0,0,0
43280929,1,605981950,11533361,71620348,1913557,608070637,1,1,1,4,5,0,0,0,0.75,0.8
6878573,3,829247795,788309383,79324315,119230725,608459785,2,2,2,2,3,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.5
100363840,1,557570178,84194018,785140062,161585260,11297959,1,1,1,1,1,0,0,0,0,0
30259733,2,11710084,607588936,805599359,362816709,122212624,1,1,1,2,2,0.5,0.5,0.5,0.6666666667,0.6666666667
556964638,2,8255853,830784059,172033677,963267893,964843481,1,2,2,3,4,0.5,0.6666666667,0.6666666667,0.75,0.8
788290471,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
166746359,3,621391689,962480047,830991832,7829245,122242043,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
22474043,1,830680612,87699666,59165282,1854314,77058717,1,1,1,1,1,0,0,0,0,0
131787959,1,802309505,937536167,125988639,3954807,196798714,1,1,1,1,1,0,0,0,0,0
803784537,3,75431940,243651288,251476669,12973875,180362290,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
98257652,2,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
21043948,1,76782366,785141719,609531983,132829909,144452836,1,1,1,1,1,0,0,0,0,0
20282419,2,148253318,127809452,1288364,21717681,835129909,2,2,2,2,2,0,0,0,0,0
931221258,12,109366877,362051203,601242910,120142380,609570742,4,16,3,8,8,0.6666666667,0.6666666667,0.75,0.75,0.75
75429241,1,71078786,77105153,612539135,2163178,11478401,2,5,1,3,1,0.5,0.8,1,1,1
146136932,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
181079872,3,619122955,794039441,113225986,47665075,139681282,4,5,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
805297983,1,70854070,154590330,249825845,37056934,185734688,1,1,1,1,1,0,0,0,0,0
183174853,2,6922835,809132264,101470404,167246326,2780633,1,1,2,2,2,0.5,0.5,0.6666666667,0.6666666667,0.6666666667
6972764,4,153884007,100943047,617319504,6398168,172222791,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
198033917,1,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0,0,0,0,0
199973082,1,787724772,175352004,946565702,110927634,21306101,1,1,1,1,1,0,0,0,0,0
37175262,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
832738806,17,192338671,137163635,189359677,184042521,78696721,9,10,13,9,5,0.5555555556,0.5789473684,0.6956521739,0.7,0.7058823529
70281530,2,34348172,830255092,168875867,827896932,63897037,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
105505866,1,830201062,84146505,198475527,801231635,831918615,1,1,1,1,1,0,0,0,0,0
38554759,1,968913942,933977936,133846324,621080162,790362169,1,1,1,1,1,0,0,0,0,0
12839747,1,7821085,189154149,804501039,847316189,825017270,1,1,1,1,1,0,0,0,0,0
873018535,1,879307775,956001580,122658151,23300127,76324078,1,1,1,1,1,0,0,0,0,0
607957693,1,98792237,785462201,969289904,67459326,965457141,1,1,1,1,1,0,0,0,0,0
111587580,1,787688852,945157506,969049746,5664431,781741640,1,1,1,2,2,0,0,0,0.5,0.5
808688204,4,784896508,943439224,5199588,7655863,14623995,3,3,3,3,3,0.6,0.6,0.6,0.6,0.6
789340184,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
64680213,2,627082670,87315656,797427036,883001851,843565110,2,3,3,3,3,0,0.3333333333,0.3333333333,0.3333333333,0.3333333333
827077194,4,7651292,81953544,143525082,39839683,780058116,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
785944489,4,175799105,170940907,161192836,54321898,932838519,3,3,5,1,1,0.6,0.6,0.7142857143,0.75,0.75
79099274,1,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0,0,0,0,0
198581931,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
69391928,1,173765264,37170370,146794982,4215849,197589968,1,1,1,1,1,0,0,0,0,0
2160778,1,944535152,295725600,828684378,6015424,7547651,1,1,1,1,1,0,0,0,0,0
123800919,1,78813252,824676584,83819511,85134083,623946217,1,1,4,4,18,0,0,0.75,0.75,0.9444444444
126137004,2,828987714,32741386,785179925,6012801,45107349,1,1,2,2,4,0.5,0.5,0.6666666667,0.6666666667,0.8
36796498,6,194511994,59683727,968129531,104241471,167091599,5,2,2,2,2,0.625,0.6666666667,0.6666666667,0.6666666667,0.6666666667
619434590,1,58167842,884759507,77261980,514665843,22634265,1,1,1,1,1,0,0,0,0,0
85172005,2,70854070,154590330,249825845,37056934,809919038,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
5085972,1,9180621,17946604,4431185,12430880,83235549,1,1,1,1,1,0,0,0,0,0
79308359,10,790889711,50707918,832823541,612878772,2523629,6,2,2,3,3,0.7692307692,0.8,0.8,0.8181818182,0.8181818182
144992658,1,97593490,19475628,831813667,19992424,7575160,1,1,1,1,1,0,0,0,0,0
782053516,59,83171244,1292192,150587194,11658242,53046579,38,39,39,59,30,0.6527777778,0.6756756757,0.7105263158,0.7173913043,0.7285714286
113494343,1,832176382,809189405,2100675,5302385,175483320,1,1,1,1,1,0,0,0,0,0
43695704,5,141876594,45224250,69412794,831339127,611603457,2,2,2,2,2,0.6,0.6,0.6,0.6,0.6
160442661,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
171511368,1,828516257,94626921,144395381,140757589,53397386,1,1,1,1,1,0,0,0,0,0
869199323,1,612539135,800535325,786474093,827134995,968430475,1,1,1,1,1,0,0,0,0,0
103385519,9,128841546,174911131,85231350,41572553,2286961,7,4,4,5,5,0.5454545455,0.5555555556,0.5555555556,0.6,0.6
790889711,6,612878772,69897031,30972272,95758405,48795439,3,3,3,3,4,0.7142857143,0.7142857143,0.7142857143,0.7142857143,0.75
786520767,1,832328244,78255593,831120303,11174286,830512476,1,1,1,1,1,0,0,0,0,0
3918679,3,11082468,2161834,2145811,168761674,50975788,4,4,1,1,1,0.25,0.6,0.6666666667,0.6666666667,0.6666666667
808115153,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
956657654,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
831530790,1,616381794,122682917,77544922,187969915,828343736,1,1,1,1,1,0,0,0,0,0
49671456,2,173361601,173695917,965525434,40794732,161248950,2,2,2,2,2,0,0,0,0,0
4448606,1,58167842,884759507,77261980,514665843,22634265,1,1,1,1,1,0,0,0,0,0
626627459,7,43714906,612347729,838089597,791462687,111210527,7,4,4,5,2,0.6,0.625,0.625,0.6666666667,0.7142857143
120483771,4,602779410,98363716,23223791,118937239,944262575,5,5,2,5,3,0.5,0.5,0.5,0.5,0.6
619122955,4,181079872,135270473,794039441,36081185,113225986,3,7,5,5,1,0.6,0.625,0.7142857143,0.7142857143,0.75
194278958,1,788566412,90603700,78975807,78468018,167172506,1,1,1,1,1,0,0,0,0,0
72713696,2,53502436,1885953,968852749,58317863,7938207,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
64325392,17,878915073,829950414,193346116,56668759,832391861,18,13,38,26,14,0.6,0.6363636364,0.6585365854,0.696969697,0.7083333333
195251595,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
144535379,1,179669502,946621273,963595223,48430979,112084681,1,1,1,1,1,0,0,0,0,0
826030681,1,97593490,19475628,831813667,19992424,7575160,1,1,1,1,1,0,0,0,0,0
133615182,1,828516257,94626921,144395381,140757589,53397386,1,1,1,1,1,0,0,0,0,0
195204925,1,194014775,808673131,829941280,1679760,6983548,1,1,1,1,1,0,0,0,0,0
134266084,2,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
808180061,1,828679253,196349492,192060796,808839679,361932403,1,1,1,1,1,0,0,0,0,0
78713013,1,6257448,163205524,45655206,186874348,64265168,1,1,1,1,1,0,0,0,0,0
14119056,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
878241728,49,1292192,7914989,139210991,11658242,83171244,39,30,57,59,38,0.7428571429,0.746031746,0.7529411765,0.7865168539,0.8082191781
609430822,1,363655143,603241761,151392722,167297402,124268314,1,1,1,1,1,0,0,0,0,0
615266392,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
808254275,1,780400771,180448466,795425060,43634294,61344016,1,1,1,1,1,0,0,0,0,0
50997386,1,832898055,612539135,2163178,11478401,2300051,9,1,3,1,5,0.8888888889,1,1,1,1
828830229,1,835392051,58459686,961212594,795566769,627631547,1,1,1,1,2,0,0,0,0,0.5
8057416,1,31648376,134762111,174725494,808007348,154646103,1,1,1,1,1,0,0,0,0,0
97220180,3,115496275,878187012,178617031,37795663,833081081,2,2,2,3,3,0.3333333333,0.3333333333,0.3333333333,0.5,0.5
828637343,3,148057107,557163537,793658589,54772400,809810901,3,2,2,2,2,0,0.3333333333,0.3333333333,0.3333333333,0.3333333333
14764088,2,141921135,196752310,782547132,44198547,789481475,1,1,2,2,2,0.5,0.5,0.6666666667,0.6666666667,0.6666666667
786064449,3,68295815,43077028,806710588,54321898,152056029,2,4,1,1,1,0.3333333333,0.6,0.6666666667,0.6666666667,0.6666666667
118223648,1,118503643,147386056,609303334,7711443,41326190,1,1,1,1,1,0,0,0,0,0
131371825,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
41751686,3,173361601,173695917,965525434,40794732,161248950,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
800057994,2,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
50420447,1,830255092,786546437,69889467,49917784,70281530,1,1,1,2,2,0,0,0,0.5,0.5
830510827,1,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0,0,0,0,0
968384198,1,786629352,131197915,171370674,50573591,828183488,1,1,1,1,1,0,0,0,0,0
805838232,1,788566412,90603700,78975807,78468018,167172506,1,1,1,1,1,0,0,0,0,0
795448591,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
602124174,1,34348172,168875867,827896932,63897037,125470141,1,1,1,1,1,0,0,0,0,0
969036982,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
148754208,8,615381907,959391509,191341627,614948396,58300997,4,5,3,12,16,0.5,0.5555555556,0.625,0.6666666667,0.7368421053
829781744,1,115715877,78512027,13923441,164921590,830961251,1,1,1,1,1,0,0,0,0,0
790907021,1,61924148,825841369,148639883,189601636,796391451,1,1,2,5,6,0,0,0.5,0.8,0.8333333333
29641784,2,67694315,794944439,207040551,142600498,624915414,2,2,2,2,2,0,0,0,0,0
144638434,5,76695113,2179661,1291830,12895066,784205507,13,3,3,5,1,0.6153846154,0.6666666667,0.6666666667,0.75,0.8
67519926,2,605898824,878587583,835392051,94715344,185571499,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
118214535,1,27005883,11761780,622680569,96347851,791552222,1,1,1,1,1,0,0,0,0,0
102595865,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
622146454,1,75255364,11296536,169783797,149125689,786097311,1,2,2,3,3,0,0.5,0.5,0.6666666667,0.6666666667
611193699,3,786630681,794360347,74800160,130834497,54321898,2,2,4,4,1,0.3333333333,0.3333333333,0.6,0.6,0.6666666667
190043211,3,153217810,801352712,782430560,612907159,7821085,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
131370488,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
15766093,2,9118340,958356545,85637379,879311801,946767308,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
103570289,1,1949684,622920353,187644138,612901207,51220572,1,1,1,1,1,0,0,0,0,0
879778835,5,58126640,39948922,808465376,22662480,869556691,3,6,1,1,1,0.6666666667,0.7777777778,0.8,0.8,0.8
111924945,1,939441031,809741833,361867088,967974150,121149756,1,2,2,2,4,0,0.5,0.5,0.5,0.75
11367237,2,879322667,926367939,166669742,790297019,178699799,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
831833699,1,41138939,21072244,78405538,103740718,147339600,1,1,1,1,1,0,0,0,0,0
616194916,2,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
70347435,1,144845976,57158479,11678695,57664375,615710196,1,1,1,1,1,0,0,0,0,0
66200940,1,73752800,832426782,75886031,109226027,786438226,1,1,1,1,1,0,0,0,0,0
46311163,3,43683515,969270065,49627490,243651288,251476669,2,3,4,1,1,0.3333333333,0.5,0.6,0.6666666667,0.6666666667
626960939,2,175799105,805576928,54321898,38593414,188570626,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
167246326,2,2780633,614830169,68688522,127723406,614164499,2,3,3,3,1,0,0.3333333333,0.3333333333,0.3333333333,0.5
32843641,1,830240607,6382253,156124336,147876002,31034911,1,1,1,1,1,0,0,0,0,0
962648338,2,78728091,4492575,191346506,962384710,94238912,2,1,1,1,1,0,0.5,0.5,0.5,0.5
603202701,1,944535152,295725600,828684378,6015424,7547651,1,1,1,1,1,0,0,0,0,0
780898578,3,139440312,144394640,183212042,144994779,163212751,3,1,1,1,5,0.5,0.6666666667,0.6666666667,0.6666666667,0.6666666667
3300043,1,62978010,800580594,795952852,621412506,140703641,1,1,1,1,1,0,0,0,0,0
76134076,4,804442432,6375737,23333158,79316477,102196313,4,5,2,2,2,0.4,0.5,0.5,0.5,0.5
45889136,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
825039696,2,85701514,147518872,114389455,1649847,2456960,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
113071229,1,938971041,1599406,1717040,99418089,61581922,1,1,1,1,1,0,0,0,0,0
8177032,4,115109365,948495908,152986287,128510745,72704224,2,2,2,3,1,0.5,0.5,0.5,0.6,0.75
132343380,1,780994039,110018033,797785011,19933084,831112466,1,1,1,1,1,0,0,0,0,0
10105166,1,5093901,47935531,106539174,81398109,962026360,1,1,1,1,1,0,0,0,0,0
147782978,1,79293662,19153782,796868128,78683939,167874614,1,1,1,1,2,0,0,0,0,0.5
808374222,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
4321519,7,967474896,884513334,78479296,153910070,4692617,4,3,3,7,7,0.4285714286,0.5714285714,0.5714285714,0.6,0.6
23945553,1,780119918,556064442,90499232,789889391,929408839,1,1,1,1,1,0,0,0,0,0
150767572,1,83730627,603168931,10249493,2329837,193444080,1,1,1,1,1,0,0,0,0,0
362917692,1,826027364,2175313,82000501,108250663,179303151,1,1,1,1,1,0,0,0,0,0
50573450,1,175357672,130148997,29379760,129304551,55925494,1,1,1,1,1,0,0,0,0,0
807052498,1,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
170275700,1,602750762,76668581,143310675,557232258,883503054,1,1,1,1,1,0,0,0,0,0
77594799,1,172307030,124252847,360619824,784418936,20811546,1,1,1,1,1,0,0,0,0,0
16094943,2,153672964,99851016,969675123,150282309,54321898,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
21603845,2,75412031,361858020,196203681,78549556,84221261,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
627152056,1,807741850,85664217,29172337,119698017,94237237,1,1,1,2,2,0,0,0,0.5,0.5
2122323,3,198045432,85701514,152212259,2456960,48797252,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
178397709,1,830240607,6382253,156124336,147876002,31034911,1,1,1,1,1,0,0,0,0,0
883440844,1,83739263,828118484,142659635,809163319,75916762,1,1,1,1,1,0,0,0,0,0
614042773,1,76782366,785141719,609531983,132829909,144452836,1,1,1,1,1,0,0,0,0,0
151288896,1,837648955,138519553,781087106,194268921,14436476,1,1,1,1,1,0,0,0,0,0
148257934,1,3261245,805305893,130281814,172214715,795166156,1,1,2,2,5,0,0,0.5,0.5,0.8
968387428,1,83496471,14654966,867973513,11146578,787062418,1,3,3,4,6,0,0.6666666667,0.6666666667,0.75,0.8333333333
828144753,2,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
153956417,1,79308268,175281013,149284502,12887753,621643746,1,1,1,2,3,0,0,0,0.5,0.6666666667
612710574,2,10892974,63248207,4042177,53381612,172030350,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
61275608,1,780386269,949678213,112772652,789665333,57190100,1,1,1,1,1,0,0,0,0,0
26608237,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
52449576,2,836537605,967265328,3004058,54000740,927380741,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
87424511,1,878160332,9853664,1912864,612539135,2163178,1,9,56,1,3,0,0.8888888889,0.9821428571,1,1
88605787,3,87660080,363655143,788467533,603241761,151392722,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
872980719,2,71986590,53516568,607993826,958989550,960258536,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
10332831,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
8196032,1,3791217,6924088,1063577,67862672,81867871,1,1,1,1,1,0,0,0,0,0
947734406,2,54321898,788495034,188570626,806750386,964449495,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
80728314,1,120515353,148078293,91397653,785932547,608416525,1,1,1,1,1,0,0,0,0,0
785110060,1,83730627,603168931,10249493,2329837,193444080,1,1,1,1,1,0,0,0,0,0
151072670,2,78609088,40990913,176765790,7914872,788131746,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
2357739,3,87288114,2363505,361236169,61173324,72704224,2,2,2,4,1,0.3333333333,0.3333333333,0.3333333333,0.6,0.6666666667
82983206,1,46338463,20578464,1979954,2175123,8302929,1,1,1,1,1,0,0,0,0,0
128901498,3,3258043,68073360,1892108,74647434,787791789,5,3,4,1,1,0.4,0.5,0.6,0.6666666667,0.6666666667
1949916,2,147425086,167531362,104288167,56135742,153636159,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
161585260,1,557570178,84194018,785140062,100363840,11297959,1,1,1,1,1,0,0,0,0,0
964158760,1,11172285,101690873,783777050,2152809,65820953,1,1,1,1,1,0,0,0,0,0
183217926,8,128841546,135745219,106424497,43714906,603038571,7,2,2,7,2,0.75,0.75,0.75,0.75,0.75
837867803,2,623562154,123509767,144556222,965408230,7915839,2,1,1,1,1,0,0.5,0.5,0.5,0.5
193567856,2,179669502,946621273,963595223,48430979,112084681,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
614829021,1,167531362,104288167,56135742,153636159,965981751,1,1,1,1,1,0,0,0,0,0
101120202,2,781588728,160944567,806710588,12973875,152056029,2,2,1,1,1,0,0,0.5,0.5,0.5
556417814,2,607417524,825270858,41426065,605588107,136155178,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
53504890,3,799213236,193803103,932838519,1261031,198627978,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
783270317,1,6933030,826526212,114370096,16983363,835432501,1,1,1,1,1,0,0,0,0,0
55451405,2,120250357,150768562,782959923,69236297,34987663,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
827714507,18,26157235,64296932,614948396,99288102,30771583,22,14,12,12,19,0.5185185185,0.5454545455,0.5714285714,0.5714285714,0.6296296296
96844824,27,2484186,53234100,622033892,791516933,46947339,17,28,36,22,33,0.7428571429,0.75,0.7647058824,0.775,0.7755102041
54056775,4,829713168,931107742,63175004,54321898,361592082,3,9,5,1,1,0.6,0.7,0.7142857143,0.75,0.75
187219196,46,157301839,78342365,99286106,72573269,175892251,53,40,60,53,65,0.625,0.6349206349,0.641025641,0.6438356164,0.6626506024
785088951,1,99589970,363817391,181228891,146850255,35066976,1,1,1,1,1,0,0,0,0,0
47503537,7,157392531,877936518,144446895,809678782,614948396,4,11,8,12,12,0.4285714286,0.5,0.5,0.5384615385,0.5384615385
1359512,9,77723187,30464796,1375294,192336274,616736448,6,7,2,2,2,0.75,0.7692307692,0.7777777778,0.7777777778,0.7777777778
177480790,2,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
1479369,1,97711196,64316714,6241236,121482764,189135846,1,1,1,1,2,0,0,0,0,0.5
38997573,2,614369783,153672964,99851016,969675123,150282309,2,1,1,1,1,0,0.5,0.5,0.5,0.5
122369379,1,101246718,621420991,1339936,11467974,56286347,1,1,1,1,1,0,0,0,0,0
72226710,1,788566412,90603700,78975807,78468018,167172506,1,1,1,1,1,0,0,0,0,0
156992745,6,11364531,861146702,555570576,106541634,53050001,3,6,7,4,4,0.5,0.5,0.5555555556,0.5714285714,0.5714285714
831486886,1,53381612,164573102,65516288,138782797,5950584,1,1,1,1,1,0,0,0,0,0
167524649,2,38593414,63138622,119606312,124431136,147175017,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
144392073,3,80778868,83864038,44519445,12928953,135962137,2,2,2,2,3,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.5
15018859,2,126743616,121406151,53542726,61548707,938257586,1,1,1,2,3,0.5,0.5,0.5,0.6666666667,0.75
68678788,1,962592424,78544034,796905896,828977319,373139427,1,1,1,1,1,0,0,0,0,0
933466336,1,932838519,198627978,957270739,4074261,126959774,1,1,1,1,1,0,0,0,0,0
25845702,1,154319248,627578529,831263640,103473091,808182919,1,1,1,1,1,0,0,0,0,0
1216845,6,131901386,91808832,801105271,10613975,802309505,4,3,1,1,1,0.3333333333,0.7142857143,0.8333333333,0.8333333333,0.8333333333
182475876,1,622541878,42281113,122250509,67236505,101719243,1,1,2,2,3,0,0,0.5,0.5,0.6666666667
10953628,1,867795684,72995848,2604817,966268885,69046779,1,1,1,2,2,0,0,0,0.5,0.5
607801409,3,829015440,788738362,107217036,961908311,801269312,2,2,2,2,3,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.5
927168716,1,11459278,10123610,962790635,802048566,190815519,1,1,1,1,1,0,0,0,0,0
38062118,2,836642439,326905809,118717529,23019800,12112496,2,2,2,2,3,0,0,0,0,0.3333333333
833072429,1,879402170,177667227,122561087,192338671,157224205,2,2,4,9,17,0.5,0.5,0.75,0.8888888889,0.9411764706
948602362,2,72704224,99589970,795925911,134762934,193287968,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
89040331,2,88665393,56701915,118345375,14232321,107741878,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
966670171,11,150585081,5207816,11588530,1663012,38589545,16,3,3,10,17,0.7142857143,0.7272727273,0.7272727273,0.7647058824,0.7826086957
101918811,2,13681908,145070749,97967608,10584386,187410415,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
35559962,1,76198472,831046565,939001004,11127438,795420756,1,1,1,2,2,0,0,0,0.5,0.5
18552633,3,41138939,21072244,78405538,103740718,147339600,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
104377085,1,793172169,609355532,21015701,872835884,6973804,1,1,3,3,3,0,0,0.6666666667,0.6666666667,0.6666666667
1643170,5,78696721,73737822,868441320,19457993,877959817,5,5,5,3,3,0.3333333333,0.3333333333,0.3333333333,0.4,0.4
1523745,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
931219716,8,360775209,125337134,829046601,120142380,90754292,3,7,4,8,8,0.625,0.6363636364,0.6666666667,0.6666666667,0.6666666667
99262404,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
15978762,1,800974735,68685692,11547684,2188886,49874639,1,2,2,2,10,0,0.5,0.5,0.5,0.9
826287059,1,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0,0,0,0,0
